PRECISION,RECALL,F1,DISCRIMINATION THRESHOLDS
0.1885159262962434,1.0,0.3172291125853283,0.0
0.1898268024627424,0.9998484618881649,0.3190753681359867,0.0016666666666666666
0.18993609303932293,0.9998484618881649,0.319229745748361,0.002
0.1899470290188853,0.9998484618881649,0.31924519172614,0.0021428571428571425
0.18995249748092702,0.9998484618881649,0.31925291527556005,0.0022222222222222222
0.19544417784886994,0.9998484618881649,0.32697358640170476,0.0025
0.19546733817212264,0.9998484618881649,0.32700599692719434,0.0026666666666666666
0.19548471201706566,0.9998484618881649,0.32703030903818986,0.002857142857142857
0.19553105737316265,0.9998484618881649,0.3270951590114766,0.0029166666666666664
0.195635414813497,0.9998484618881649,0.3272411655300682,0.003
0.1956412157153447,0.9998484618881649,0.32724928082531496,0.003125
0.1974266906044285,0.9998484618881649,0.32974337189834835,0.003333333333333333
0.1975094294438125,0.9998484618881649,0.32985876765404326,0.0034999999999999996
0.1975271682184235,0.9998484618881649,0.32988350582470877,0.0035714285714285713
0.19829296147141912,0.9998484618881649,0.3309507686905926,0.00375
0.19829892104709523,0.9998484618881649,0.3309590690208668,0.0038095238095238095
0.19831084127318085,0.9998484618881649,0.3309756709305242,0.003928571428571429
0.1984360902255639,0.9998484618881649,0.331150091595774,0.004
0.19906471564338513,0.9998484618881649,0.332024959742351,0.004166666666666667
0.19907072169925175,0.9998484618881649,0.3320333140427245,0.00425
0.19910075741573371,0.9998484618881649,0.33207509185162815,0.004285714285714285
0.19912479251546703,0.9998484618881649,0.3321085216690995,0.004333333333333333
0.19919091897113875,0.9998484618881649,0.3322004883820457,0.0045000000000000005
0.1991969326449899,0.9998484618881649,0.33220885151805046,0.004571428571428572
0.19929320083366056,0.9998484618881649,0.3323427189845364,0.004583333333333333
0.1992992206850722,0.9998484618881649,0.3323510892834656,0.004642857142857143
0.19932330372787144,0.9998484618881649,0.33238457469585153,0.004666666666666667
0.19932932539802423,0.9998484618881649,0.33239294710327455,0.00475
0.19934136982990422,0.9998484618881649,0.3324096931835357,0.004772727272727273
0.21013730924846283,0.9995453856644946,0.3472675581762662,0.005
0.21015069933411923,0.9995453856644946,0.3472858421523719,0.005166666666666666
0.21015739501688652,0.9995453856644946,0.3472949848624457,0.005238095238095239
0.21016409112633425,0.9995453856644946,0.34730412805391747,0.00525
0.21019757807520714,0.9995453856644946,0.3473498512335764,0.005333333333333333
0.2102109758429473,0.9995453856644946,0.3473681438765569,0.005357142857142857
0.21029139832940127,0.9995453856644946,0.34747794020808637,0.005416666666666666
0.2102981029810298,0.9995453856644946,0.34748709303550734,0.005416666666666668
0.2103048080601964,0.9995453856644946,0.34749624634512555,0.005428571428571429
0.21038530237305436,0.9995453856644946,0.3476061236858054,0.0055000000000000005
0.21039201301393895,0.9995453856644946,0.3476152832674572,0.005583333333333333
0.2103987240829346,0.9995453856644946,0.3476244433318401,0.005625
0.21042557264084732,0.9995453856644946,0.34766108841744625,0.005666666666666666
0.21045242805181547,0.9995453856644946,0.3476977412298042,0.005714285714285714
